,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,03/31/2006,,,,,,,,,,,,13.9811,,,,,,,,,,,,,,,,2006,0.45
,,,,,,,,,,,,,,,,,,,04/03/2006,,,,,,,,,,,,13.4034,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/04/2006,,,,,,,,,,,,13.1492,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/05/2006,,,,,,,,,,,,13.2878,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/06/2006,,,,,,,,,,,,13.824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/07/2006,,,,,,,,,,,,13.6114,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/10/2006,,,,,,,,,,,,12.932,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/11/2006,,,,,,,,,,,,12.4236,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/12/2006,,,,,,,,,,,,12.2479,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/13/2006,,,,,,,,,,,,12.2895,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/17/2006,,,,,,,,,,,,12.3635,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/18/2006,,,,,,,,,,,,12.4236,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/19/2006,,,,,,,,,,,,12.7286,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/20/2006,,,,,,,,,,,,13.0799,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/21/2006,,,,,,,,,,,,13.1307,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/24/2006,,,,,,,,,,,,13.103,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/25/2006,,,,,,,,,,,,13.0336,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/26/2006,,,,,,,,,,,,13.5744,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/27/2006,,,,,,,,,,,,13.7362,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,04/28/2006,,,,,,,,,,,,14.1336,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/01/2006,,,,,,,,,,,,14.0412,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/02/2006,,,,,,,,,,,,13.8425,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/03/2006,,,,,,,,,,,,13.8471,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/04/2006,,,,,,,,,,,,13.8517,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/05/2006,,,,,,,,,,,,13.8425,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/08/2006,,,,,,,,,,,,13.8425,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/09/2006,,,,,,,,,,,,13.7963,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/10/2006,,,,,,,,,,,,13.8194,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/11/2006,,,,,,,,,,,,13.7963,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/12/2006,,,,,,,,,,,,13.8425,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/15/2006,,,,,,,,,,,,13.8194,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/16/2006,,,,,,,,,,,,13.8471,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/17/2006,,,,,,,,,,,,13.824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/18/2006,,,,,,,,,,,,13.8194,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,05/19/2006,,,,,,,,,,,,13.4265,,,,,,,,,,,,,,,,,
