,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ADC US,Agree Realty Corp,,,,,,,,,,69%,12%,$       80.63,$          58.35,$           74.18,$              81.92,$          90.56,5.91%,3.30%,4.07%,8.98%,148.17%,173.96%,140%,,,,,,,NO,,,5.58%,3.01%,2.58%,0.04%,64
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.82%,,Agree Realty Corp - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,5.13%,11/10/2017,,,,,,,,,,$           74.18,-8%,3.71%,$          90.56,$          47.62,$             32.49,$          37.46,2.89%,5.13%,4.03%,3.56%,-1.57%,-1.57%,-24%,,,,5Y CAGR,2.81%,,Agree Realty Corp - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.53%,,Agree Realty Corp - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Agree Realty Corp - Rating: 69% - Upside: 12%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2016,1/4/2016,$                                                       33.33,,,12/29/2014,,12/29/2014,,,,,5.76%,$             33.33,1.92,58.13,37.46,47.62,-20%,74%,3.30%,5.13%,8.76%,141.91%,167.06%,8.38,4.03%,0.00%,,1997,1.82,-,69,,,0,3.01%,11,11,0.41%
,,,,,,,,,,,,,,,,,,2016,1/5/2016,$                                                        34.17,,,1/5/2015,,1/5/2015,,,,,5.62%,$              34.17,1.92,58.13,37.46,47.62,-16%,70%,3.30%,5.13%,8.54%,135.97%,160.49%,8.38,4.03%,0.00%,,1998,1.84,1.10%,12,,,1,3.05%,23,34,0.87%
,,,,,,,,,,,,,,,,,,2016,1/6/2016,$                                                       34.36,,,1/12/2015,,1/12/2015,,,,,5.59%,$             34.36,1.92,58.13,37.46,47.62,-15%,69%,3.30%,5.13%,8.50%,134.66%,159.05%,8.38,4.03%,0.00%,,1999,1.84,0.00%,,,,2,3.09%,24,58,0.90%
,,,,,,,,,,,,,,,,,,2016,1/7/2016,$                                                       33.73,,,1/20/2015,,1/20/2015,,,,,5.69%,$             33.73,1.92,58.13,37.46,47.62,-18%,72%,3.30%,5.13%,8.65%,139.05%,163.89%,8.38,4.03%,-1.83%,,2000,1.84,0.00%,1/1/1970,1970,,3,3.13%,24,82,0.90%
,,,,,,,,,,,,,,,,,,2016,1/8/2016,$                                                       32.89,,,1/26/2015,,1/26/2015,,,,,5.84%,$             32.89,1.92,58.13,37.46,47.62,-22%,77%,3.30%,5.13%,8.88%,145.15%,170.63%,8.38,4.03%,-4.28%,,2001,1.84,0.00%,1/1/1971,1971,,4,3.17%,13,95,0.49%
